time,ax,ay,az,atotal
1.3653428554534912,-0.01,0.0,0.08,0.08
1.3747758865356445,-0.01,0.01,0.09,0.09
1.387699842453003,-0.01,0.01,0.11,0.11
1.3943188190460205,-0.01,0.01,0.09,0.09
1.404397964477539,-0.02,0.01,0.1,0.1
1.4149208068847656,0.02,0.0,0.08,0.08
1.4245038032531738,-0.02,0.0,0.07,0.07
1.4417247772216797,-0.01,-0.03,0.11,0.11
1.465491771697998,0.04,-0.03,0.1,0.11
1.4685778617858887,0.09,-0.06,0.09,0.14
1.4717187881469727,0.1,-0.06,0.11,0.16
1.4808030128479004,0.05,-0.02,0.11,0.12
1.483942985534668,-0.01,0.01,0.08,0.08
1.4968609809875488,-0.06,0.03,0.07,0.09
1.5023298263549805,-0.09,0.01,0.13,0.15
1.5122098922729492,-0.1,0.02,0.05,0.11
1.522385835647583,-0.07,0.02,0.09,0.11
1.5326299667358398,-0.05,0.01,0.11,0.12
1.5483498573303223,-0.01,0.0,0.06,0.06
1.5517840385437012,-0.02,0.01,0.1,0.1
1.562788963317871,-0.01,-0.01,0.11,0.11
1.5718019008636475,0.0,-0.01,0.08,0.08
1.5824799537658691,0.02,0.01,0.09,0.09
1.5922999382019043,0.05,0.01,0.09,0.1
1.6019630432128906,0.02,0.01,0.07,0.07
1.6127257347106934,-0.04,-0.01,0.09,0.09
1.6227169036865234,-0.08,-0.03,0.11,0.13
1.6327600479125977,-0.03,-0.04,0.08,0.09
1.648622989654541,-0.01,-0.02,0.09,0.09
1.6513290405273438,0.0,-0.03,0.1,0.1
1.6619758605957031,0.0,-0.02,0.08,0.08
1.6717300415039062,-0.01,-0.01,0.1,0.1
1.6821708679199219,-0.01,0.02,0.08,0.08
1.6920428276062012,0.02,0.04,0.1,0.1
1.7021169662475586,0.07,0.12,0.07,0.15
1.7115998268127441,0.09,0.12,0.06,0.16
1.7221999168395996,0.02,0.08,0.13,0.15
1.7321367263793945,0.02,0.07,0.07,0.1
1.7475247383117676,-0.02,0.08,0.08,0.11
1.7512359619140625,-0.01,0.13,0.12,0.17
1.7610938549041748,0.01,0.21,0.06,0.21
1.7712469100952148,0.0,0.28,0.09,0.29
1.7812509536743164,0.01,0.36,0.11,0.37
1.7917900085449219,-0.04,0.52,0.07,0.52
1.8015336990356445,-0.12,0.66,0.1,0.67
1.8116939067840576,-0.15,0.81,0.11,0.83
1.8218159675598145,-0.13,0.96,0.1,0.97
1.8315620422363281,-0.11,1.16,0.1,1.16
1.8483078479766846,-0.04,1.66,0.12,1.66
1.8519129753112793,0.01,2.09,0.13,2.09
1.8600950241088867,0.37,2.81,0.12,2.83
1.8707809448242188,0.58,3.2,0.08,3.25
1.8810598850250244,0.63,2.99,0.09,3.05
1.8910670280456543,0.93,2.5,0.15,2.67
1.9008398056030273,1.26,1.86,0.13,2.25
1.9118757247924805,1.13,1.47,0.06,1.85
1.9213509559631348,-0.48,1.77,0.14,1.83
1.9318249225616455,-0.6,1.89,0.07,1.98
1.948725700378418,-0.51,2.19,0.1,2.25
1.9518718719482422,-0.53,2.7,0.08,2.75
1.9596247673034668,-0.54,3.21,0.11,3.25
1.9706518650054932,-0.55,3.72,0.08,3.76
1.9804067611694336,-0.57,4.11,0.11,4.15
1.9903907775878906,-0.56,4.25,0.1,4.28
2.0003838539123535,-0.51,4.12,0.09,4.15
2.010626792907715,-0.44,3.71,0.1,3.73
2.0201148986816406,-0.35,3.15,0.1,3.17
2.0307250022888184,-0.27,2.57,0.1,2.58
2.046630859375,-0.21,2.06,0.1,2.07
2.049398899078369,-0.15,1.7,0.12,1.71
2.0600008964538574,-0.11,1.53,0.08,1.53
2.0698328018188477,-0.07,1.57,0.11,1.57
2.0805368423461914,-0.02,1.82,0.1,1.82
2.089883804321289,0.01,2.18,0.11,2.18
2.099702835083008,0.06,2.62,0.11,2.62
2.1109228134155273,0.11,3.04,0.12,3.04
2.1204209327697754,0.19,3.33,0.1,3.33
2.1309709548950195,0.23,3.45,0.11,3.45
2.1493568420410156,0.26,3.34,0.13,3.35
2.152096748352051,0.28,3.06,0.1,3.07
2.158545970916748,0.28,2.69,0.12,2.7
2.1693859100341797,0.25,2.27,0.15,2.28
2.1801600456237793,0.22,1.9,0.11,1.91
2.1895828247070312,0.21,1.65,0.09,1.66
2.199474811553955,0.19,1.52,0.11,1.53
2.2101619243621826,0.17,1.52,0.1,1.53
2.2200279235839844,0.17,1.72,0.09,1.73
2.2297558784484863,0.17,2.0,0.12,2.01
2.2459938526153564,0.16,2.36,0.08,2.36
2.2490298748016357,0.14,2.67,0.12,2.67
2.259237766265869,0.11,2.89,0.09,2.89
2.2689590454101562,0.08,3.04,0.13,3.04
2.2795028686523438,0.03,3.05,0.02,3.05
2.288954734802246,-0.02,2.86,0.08,2.86
2.2990870475769043,-0.08,2.64,0.14,2.64
2.3091750144958496,-0.12,2.39,0.09,2.39
2.3194899559020996,-0.15,2.21,0.04,2.21
2.3298230171203613,-0.18,2.06,0.11,2.07
2.3450918197631836,-0.2,2.0,0.11,2.01
2.3486478328704834,-0.19,2.01,-0.01,2.01
2.358369827270508,-0.19,1.96,0.09,1.97
2.368980884552002,-0.2,2.06,0.11,2.07
2.3790340423583984,-0.21,2.19,0.09,2.2
2.38864803314209,-0.21,2.32,0.1,2.33
2.39902400970459,-0.21,2.49,0.16,2.5
2.409552812576294,-0.2,2.73,0.08,2.73
2.41878080368042,-0.2,2.88,0.12,2.88
2.429395914077759,-0.17,2.9,0.1,2.9
2.4475150108337402,-0.14,2.84,0.15,2.84
2.4510459899902344,-0.1,2.76,0.06,2.76
2.458014965057373,-0.08,2.54,0.14,2.54
2.468080997467041,-0.02,2.17,0.08,2.17
2.4784927368164062,0.03,1.79,0.15,1.79
2.4877138137817383,0.07,1.51,0.11,1.51
2.498116970062256,0.09,1.33,0.1,1.33
2.508270740509033,0.06,0.15,0.17,0.23
2.5179877281188965,-0.03,-3.64,0.11,3.64
2.528442859649658,-0.08,-4.98,0.06,4.98
2.542665958404541,-0.12,-4.87,0.18,4.87
2.5475358963012695,-0.13,-4.89,0.04,4.89
2.5568249225616455,-0.17,-4.88,0.14,4.88
2.567862033843994,-0.16,-4.83,0.01,4.83
2.577765941619873,-0.2,-4.87,0.15,4.87
2.5877537727355957,-0.22,-4.88,0.05,4.88
2.5980608463287354,-0.23,-4.93,0.11,4.93
2.608536720275879,-0.24,-4.98,0.1,4.98
2.6173248291015625,-0.27,-5.04,0.1,5.04
2.628582000732422,-0.28,-5.09,0.07,5.09
2.6445870399475098,-0.31,-5.11,0.12,5.12
2.647280693054199,-0.32,-5.09,0.07,5.1
2.6571078300476074,-0.34,-5.07,0.08,5.08
2.6669068336486816,-0.34,-5.06,0.08,5.07
2.6775918006896973,-0.36,-5.01,0.1,5.02
2.687257766723633,-0.37,-4.96,0.08,4.97
2.6972780227661133,-0.38,-4.91,0.09,4.92
2.7082667350769043,-0.39,-4.86,0.07,4.87
2.717672824859619,-0.4,-4.81,0.08,4.82
2.7281899452209473,-0.41,-4.78,0.08,4.79
2.7450149059295654,-0.42,-4.76,0.08,4.77
2.748567819595337,-0.43,-4.72,0.06,4.73
2.756134033203125,-0.44,-4.67,0.07,4.69
2.7667148113250732,-0.44,-4.63,0.07,4.65
2.7770278453826904,-0.43,-4.6,0.09,4.62
2.786820888519287,-0.45,-4.58,0.06,4.6
2.796815872192383,-0.46,-4.57,0.07,4.59
2.806532859802246,-0.47,-4.55,0.07,4.57
2.816741943359375,-0.46,-4.52,0.08,4.54
2.827814817428589,-0.47,-4.47,0.09,4.49
2.842371940612793,-0.47,-4.41,0.08,4.43
2.8465800285339355,-0.47,-4.35,0.07,4.37
2.8558950424194336,-0.47,-4.26,0.08,4.28
2.866396903991699,-0.46,-4.17,0.07,4.19
2.8766028881073,-0.44,-4.06,0.07,4.08
2.88618803024292,-0.42,-3.93,0.07,3.95
2.8962860107421875,-0.39,-3.77,0.08,3.79
2.906130790710449,-0.35,-3.55,0.08,3.56
2.9167909622192383,-0.29,-3.27,0.1,3.28
2.9274399280548096,-0.02,-1.02,0.13,1.02
2.945056915283203,-0.1,0.07,0.06,0.13
2.9488487243652344,-0.02,-0.38,0.1,0.39
2.955498695373535,-0.04,-0.28,0.1,0.3
2.966662883758545,-0.03,-0.28,0.09,0.29
2.976369857788086,-0.04,-0.29,0.09,0.3
2.985677719116211,-0.04,-0.28,0.1,0.3
2.996124744415283,-0.03,-0.28,0.09,0.29
3.0062928199768066,-0.03,-0.29,0.11,0.31
3.0161867141723633,-0.03,-0.28,0.11,0.3
3.026766777038574,-0.04,-0.3,0.09,0.31
3.0444416999816895,-0.03,-0.29,0.09,0.3
3.047583818435669,-0.03,-0.29,0.11,0.31
3.0550758838653564,-0.04,-0.3,0.1,0.31
3.0658788681030273,-0.03,-0.29,0.1,0.3
3.075584888458252,-0.02,-0.28,0.1,0.29
3.0851728916168213,-0.04,-0.28,0.1,0.3
3.0955100059509277,-0.05,-0.27,0.09,0.28
3.1055617332458496,-0.03,-0.27,0.1,0.28
3.1156067848205566,-0.03,-0.26,0.11,0.28
3.126293897628784,-0.04,-0.25,0.1,0.27
3.144235849380493,-0.03,-0.25,0.1,0.27
3.147244930267334,-0.02,-0.25,0.11,0.27
3.1546950340270996,-0.03,-0.27,0.1,0.28
3.1662328243255615,-0.04,-0.28,0.1,0.3
3.1750059127807617,-0.04,-0.29,0.09,0.3
3.1849417686462402,-0.04,-0.31,0.1,0.32
3.1954259872436523,-0.05,-0.31,0.09,0.32
3.205446720123291,-0.04,-0.3,0.1,0.31
3.215579032897949,-0.02,-0.28,0.11,0.3
3.2258267402648926,-0.02,-0.27,0.1,0.28
3.2420859336853027,-0.02,-0.25,0.1,0.26
3.245623826980591,-0.01,-0.23,0.09,0.24
3.2537498474121094,-0.07,-0.22,0.11,0.25
3.265049934387207,-0.05,-0.21,0.09,0.23
3.2741458415985107,0.02,-0.22,0.1,0.24
3.2845640182495117,-0.01,-0.21,0.09,0.22
3.2946088314056396,-0.07,-0.21,0.1,0.24
3.3042008876800537,-0.03,-0.21,0.1,0.23
3.3150997161865234,-0.01,-0.22,0.11,0.24
3.324841022491455,-0.04,-0.22,0.1,0.24
3.342144012451172,-0.05,-0.23,0.1,0.25
3.34601092338562,-0.01,-0.24,0.1,0.26
3.353580951690674,-0.03,-0.23,0.1,0.25
3.363994836807251,-0.05,-0.23,0.1,0.25
3.374008893966675,-0.03,-0.23,0.09,0.24
3.383992910385132,-0.02,-0.22,0.1,0.24
3.3942158222198486,-0.04,-0.22,0.1,0.24
3.403573989868164,-0.04,-0.22,0.09,0.24
3.413555860519409,-0.03,-0.22,0.09,0.23
3.423682928085327,-0.02,-0.22,0.11,0.24
3.440755844116211,-0.03,-0.2,0.1,0.22
3.4455108642578125,-0.02,-0.18,0.1,0.2
3.453068733215332,-0.02,-0.19,0.1,0.21
3.4641928672790527,-0.06,-0.22,0.08,0.24
3.4732248783111572,-0.03,-0.25,0.11,0.27
3.483362913131714,-0.02,-0.23,0.11,0.25
3.493741035461426,-0.05,-0.2,0.1,0.22
3.5040009021759033,-0.03,-0.19,0.12,0.22
3.51400089263916,-0.01,-0.18,0.05,0.18
3.5237748622894287,-0.04,-0.18,0.07,0.19
3.540287971496582,-0.02,-0.17,0.13,0.21
3.5443058013916016,0.0,-0.12,0.09,0.15
3.552304744720459,0.0,-0.08,0.07,0.1
3.5633609294891357,-0.02,-0.07,0.1,0.12
3.5724968910217285,-0.02,-0.1,0.09,0.13
3.5830559730529785,-0.02,-0.16,0.11,0.19
3.593423843383789,-0.04,-0.23,0.09,0.25
3.6039998531341553,-0.03,-0.27,0.1,0.28
3.6133768558502197,-0.04,-0.3,0.1,0.31
3.6232428550720215,-0.05,-0.3,0.08,0.31
3.6402928829193115,-0.05,-0.26,0.09,0.27
3.644272804260254,-0.02,-0.22,0.12,0.25
3.652188777923584,-0.02,-0.14,0.09,0.16
3.6626508235931396,-0.03,-0.1,0.08,0.13
3.672611713409424,-0.01,-0.09,0.11,0.14
3.682438850402832,0.01,-0.09,0.12,0.15
3.692934036254883,-0.03,-0.11,0.11,0.15
3.702624797821045,-0.04,-0.14,0.07,0.16
3.7125658988952637,-0.01,-0.16,0.08,0.17
3.7227120399475098,-0.02,-0.16,0.08,0.18
3.739203929901123,-0.02,-0.17,0.09,0.19
3.742677927017212,-0.02,-0.17,0.11,0.2
3.751945972442627,-0.02,-0.18,0.1,0.2
3.762178897857666,-0.04,-0.18,0.1,0.2
3.7725019454956055,-0.03,-0.18,0.08,0.19
3.782136917114258,-0.01,-0.17,0.09,0.19
3.792773723602295,-0.03,-0.15,0.08,0.17
3.802003860473633,-0.02,-0.14,0.08,0.16
3.812297821044922,-0.02,-0.13,0.09,0.15
3.82165789604187,-0.02,-0.13,0.09,0.15
3.8380579948425293,-0.02,-0.12,0.1,0.15
3.8417768478393555,-0.02,-0.12,0.09,0.15
3.8519949913024902,-0.02,-0.13,0.08,0.15
3.8619437217712402,-0.03,-0.14,0.08,0.16
3.87201189994812,0.0,-0.13,0.13,0.18
3.88169002532959,-0.03,-0.12,0.09,0.15
3.891986846923828,0.0,-0.13,0.07,0.14
3.9015588760375977,-0.03,-0.12,0.08,0.14
3.911649703979492,-0.02,-0.13,0.08,0.15
3.9221878051757812,-0.01,-0.13,0.1,0.16
3.9404077529907227,-0.01,-0.13,0.09,0.15
3.9448838233947754,-0.02,-0.13,0.1,0.16
3.951598882675171,-0.03,-0.14,0.12,0.18
3.961803913116455,-0.02,-0.13,0.08,0.15
3.971205711364746,-0.02,-0.12,0.08,0.14
3.9809470176696777,-0.02,-0.09,0.08,0.12
3.991121768951416,-0.02,-0.08,0.1,0.12
4.000882863998413,-0.02,-0.08,0.07,0.1
4.011155843734741,-0.02,-0.08,0.08,0.11
4.0218658447265625,-0.02,-0.09,0.1,0.13
4.040308952331543,-0.02,-0.1,0.1,0.14
4.044629812240601,-0.01,-0.11,0.08,0.13
4.050559997558594,-0.03,-0.12,0.08,0.14
4.061063766479492,-0.02,-0.12,0.09,0.15
4.070662975311279,-0.02,-0.13,0.08,0.15
4.080967903137207,-0.03,-0.15,0.09,0.17
4.09098482131958,-0.02,-0.17,0.1,0.19
4.101363897323608,-0.01,-0.18,0.09,0.2
4.111750841140747,-0.03,-0.17,0.08,0.19
4.121062755584717,-0.03,-0.15,0.1,0.18
4.137569904327393,-0.02,-0.13,0.1,0.16
4.140851974487305,0.0,-0.11,0.09,0.14
4.1503918170928955,-0.01,-0.08,0.09,0.12
4.1601598262786865,-0.01,-0.06,0.09,0.1
4.1701507568359375,-0.01,-0.04,0.09,0.09
4.180019855499268,-0.01,-0.04,0.1,0.1
4.189961910247803,-0.01,-0.02,0.1,0.1
4.200462818145752,-0.01,-0.02,0.09,0.09
4.210645914077759,-0.01,-0.03,0.09,0.09
4.220806837081909,0.0,-0.05,0.08,0.09
4.2380900382995605,-0.01,-0.05,0.08,0.09
4.241274833679199,-0.02,-0.06,0.1,0.11
4.2534098625183105,0.0,-0.05,0.07,0.08
4.259730815887451,0.07,-0.05,-0.02,0.08
4.270110845565796,0.04,-0.08,0.08,0.12
4.280304908752441,0.0,-0.07,0.13,0.14
4.289883852005005,-0.1,-0.06,0.15,0.19
4.301056861877441,-0.07,-0.09,0.13,0.17
4.310373783111572,-0.04,-0.11,0.12,0.16
4.319788932800293,-0.06,-0.15,0.15,0.22
4.3348870277404785,-0.03,-0.14,0.08,0.16
4.3382039070129395,-0.13,-0.11,0.07,0.18
4.348797798156738,0.19,-0.19,-0.01,0.26
4.358896732330322,-0.06,-0.09,0.11,0.15
4.368640899658203,-0.04,-0.1,0.08,0.13
4.3785200119018555,0.0,-0.09,0.13,0.15
4.3886308670043945,-0.01,-0.06,0.08,0.1
4.398610830307007,-0.01,-0.05,0.07,0.08
4.408740997314453,0.0,-0.05,0.11,0.12
4.418445825576782,-0.01,-0.06,0.07,0.09
4.428465843200684,-0.03,-0.06,0.09,0.11
4.438689708709717,0.0,-0.08,0.1,0.12
4.448338985443115,-0.01,-0.09,0.09,0.12
4.460921764373779,-0.03,-0.11,0.09,0.14
4.470402717590332,-0.02,-0.09,0.09,0.12
4.480321884155273,-0.01,-0.08,0.09,0.12
4.4904258251190186,-0.02,-0.06,0.1,0.11
4.500144004821777,-0.02,-0.05,0.09,0.1
4.510636806488037,-0.01,-0.04,0.08,0.09
4.520202875137329,-0.01,-0.03,0.09,0.09
4.530221939086914,0.0,-0.04,0.11,0.11
4.54028582572937,-0.02,-0.07,0.09,0.11
4.550069808959961,-0.01,-0.08,0.09,0.12
4.560596942901611,-0.01,-0.09,0.09,0.12
4.57021689414978,-0.02,-0.11,0.08,0.13
4.579700946807861,-0.01,-0.11,0.09,0.14
4.589993953704834,-0.01,-0.1,0.1,0.14
4.599828720092773,-0.01,-0.08,0.09,0.12
4.610093832015991,-0.01,-0.07,0.08,0.1
4.6196160316467285,-0.01,-0.08,0.09,0.12
4.629868030548096,0.0,-0.08,0.09,0.12
4.63983678817749,-0.02,-0.07,0.09,0.11
4.6496477127075195,-0.01,-0.08,0.08,0.11
4.659858703613281,-0.01,-0.06,0.09,0.1
4.669589996337891,-0.02,-0.06,0.08,0.1
4.679595947265625,-0.02,-0.06,0.09,0.11
4.68996787071228,-0.01,-0.05,0.1,0.11
4.699426889419556,0.0,-0.05,0.1,0.11
4.709666728973389,-0.02,-0.05,0.09,0.1
4.7193498611450195,-0.02,-0.05,0.1,0.11
4.729220867156982,-0.01,-0.06,0.09,0.1
4.739247798919678,-0.02,-0.06,0.09,0.11
4.749102830886841,-0.01,-0.07,0.1,0.12
4.759235858917236,-0.01,-0.07,0.09,0.11
4.769363880157471,-0.02,-0.06,0.09,0.11
4.778901815414429,-0.02,-0.05,0.1,0.11
4.789053916931152,-0.01,-0.05,0.09,0.1
4.798909902572632,-0.02,-0.05,0.09,0.1
4.809003829956055,-0.02,-0.05,0.09,0.1
4.818967819213867,-0.01,-0.06,0.1,0.11
4.828580856323242,-0.01,-0.08,0.09,0.12
4.846530914306641,-0.01,-0.08,0.09,0.12
4.8495588302612305,0.21,-0.18,-0.03,0.27
4.858016014099121,0.21,-0.22,0.21,0.36
4.870885848999023,-0.34,0.15,0.11,0.38
4.876379013061523,-0.31,0.14,0.11,0.35
4.886329889297485,0.08,-0.04,0.12,0.14
4.8968939781188965,-0.14,0.04,0.12,0.18
4.90651273727417,-0.01,-0.01,0.1,0.1
